Date,SentimentScore,Sentiment,SentimentNum,StarRating,Review
1/18/15,0.23110464,Positive,0,5.0 star rating,"I was in there yesterday for the first time and Katie B. was seriously the best!!! She was so sweet, very thorough, and took her time. I showed her a picture of what I wanted and that she could go even shorter and she DID just that! She made me feel very comfortable and I liked how she wasn't quiet and chatted with me the whole time. I was hesitant about trying a new salon (being that I used to live in Ventura County and the drive is a bit long) let alone a new hairstylist but I think I have definitely found her!! Thank you Katie. I LOVE my new hair!!! I look forward to booking my next appointment with her again and I highly recommend you do the same:)"
2/12/14,0.255994898,Positive,0,5.0 star rating,"Sarah M. is my girl! I left my old stylist for Sarah after reading awesome reviews on her, which were right on point. She's done an amazing winter red and a luscious blonde ombré for me thus far which both turned out amazing! I got so many compliments on both. She really cares for her clients and her skills are right on point. I've referred my mom and friend, both of whom loved their hair as well. Make an appointment with Sarah M., you won't be disappointed!"
11/5/15,0.357407407,Positive,0,5.0 star rating,"This place is amazing #1, #2 ERIN STEPHANIE is a hair Jesus, I don't generally pray, but when I do it's to the hair color gods! She is highly gifted and changes my life every time I'm here. Whatever color, hue, or dreamt up amazingness she achieves. I'm never let down, an I will never go anywhere else. Thanks for making me amazing!!"
8/5/13,0.7,Positive,0,5.0 star rating,"Dyanna has been doing my hair for 8 years..... she is great at what she does and takes pride in her work. My hair always looks great weather I go in for color, a cut, curls or a updo!BEST part- She will do your hair however you ask even if its not her style :)"
9/16/13,0.408350694,Positive,0,4.0 star rating,"Love this place! It's clean and the staff is very friendly. The decor is awesome and the music always has me bouncing my head and singing along. Thirsty? If so, they've got you covered. Refreshing beer and tasty wine.Melissa is my stylist! I absolutely love her! She does exactly what I want and does a FABULOUS job. Her prices are very reasonable. My hair was an over processed mess when I first sat down in her chair. Once she got her hands on it, it looked amazing! The cherry on top, she's a really cool chick. She makes me laugh. In conclusion, Studio Fifty Fifty gets two thumbs up from me!"
12/27/14,0.442727273,Positive,0,5.0 star rating,"Erin!!!! She is AMAZING! I've been in 3 times to see her now, and lemme say.... she's the best hairdresser I've ever been to. Ever. She's really in her element when working with reds and purples, but of course excels in all aspects. Doesn't matter what cut or color you want - Erin knows how to make your ideas look great on your hair. For me personally, I never know what I want, and Erin excels there too!!! I give her a basic idea and let her magic hands do the rest. I've never regretted trusting her completely - and if you have the very fortunate opportunity of working with her, neither will you. She is simply the best!"
12/22/15,0.550880952,Positive,0,2.0 star rating,"My daughter and I have been coming to Studio 50/50 for over a year now for haircuts and color. My stylist is Katie Brunner and I absolutely love her! She does a great job on my hair and I appreciate her hospitality and great conversation. It makes the time go by fast! The salon is clean and cute and there is always a table with treats to welcome you when you walk in, not to mention the beautiful floral arrangements that are always around and vary according to season and special events. I highly recommend Katie and Studio 50/50."
12/30/14,0.033089827,Positive,0,5.0 star rating,"Came in little less than a year ago I was recommended by a friend to go to AshelySue, so I did! AMAZING!!! But I Live in S.F. and sadly I just let my hair go and it's always in a bun, my hair is thick and long and does not obey! Called just minutes ago to make an appointment and shes on maternity leave ( CONGRATS ASHLEY) my plain gets in super early and need a trim BADLY and wanted a great vintage style for tomorrows event. Now yelping to see if I could find someone just to do an updo and hopefully I'm still in town for this gem to cut and hopefully color the greys away! Hopefully I""m still here till January  7th..."
12/9/14,0.217313665,Positive,0,5.0 star rating,"Erin was a life savor! I had an emergency situation with an at home highlighting fail and an event that same night. I called her and she took care of me that morning! When I came in to the salon it was decked out with Halloween decor, sweets to enjoy and coffee / beer / wine of your choosing. Very friendly atmosphere and employees all talked to each other as friends. I explained my hair but she knew exactly what was needed without hesitation. I had two hours to get it fixed so she got right to it made me beautiful and got me out in time. Did I mention I got to vent while enjoying a beer at 10 am? Because that happened. I was a brunette trying to do my own blonde highlights and ever since that mishap I have gone back to erin and I can now say I am a beautiful blonde! My hair type: Long dark brown, TONS of hair, straight and coarse. It is a mission to deal with. She never complained and made me feel comfortable even though I knew my hair is a lot of work. (Full weave was 100 foils) I had her count. If you want to enjoy getting your hair done and get tons of compliments on your color and cut go to erin."
3/9/14,0.246740129,Positive,0,5.0 star rating,"I was so happy to have an amazing stylist in Los Angeles that got me, and my color sense, imagine my sense of doom when she moved down to Huntington Beach...WELL the DRIVE IS EASY and totally worth it...much easier then driving from marina del rey to HollywoodALLY VICKERS is a true rockstar and hair genius with a wicked sense of humor...never disappointed and I have turned several ""LA"" friends on to her as well and all of us are making the drive.LOVE the new space, LOVE Ally and LOVE my hairThank you"
12/20/13,0.186858974,Positive,0,5.0 star rating,"Discovered this salon through a Groupon I bought. I usually get my hair cut as a reverse A-line bob and needed it trimmed and styled. Andrea was good enough to ask me throughout the hair cut to make sure we were on the same page regarding style and length. The only thing that bothered me a little was that she was a bit rougher in the hair washing and blow drying, but I was fine. Also, I couldn't tell if I liked my hair  each time she asked since it was not how I would usually wear it. But Andrea was receptive to my opinions and I appreciated hers as well since she is the hair stylist. Overall, a good experience."
10/10/15,0.101630892,Positive,0,1.0 star rating,"I see so many positive reviews for this place and It's a shame that I have to put up a bad review based on one hair stylist. I dont see that the owner has reached out to any of the other bad reviewers so I'm questioning whether or not i should even do this BUT I made an appointment for Melissa yesterday (10/9/15)to get my haircut this morning(10/10/15). At about 8:30 I received a call from the salon asking me if I would mind coming in 30 minutes later than my 9am appointment.  A little put off because this isn't the first time this has happened, I say yeah sure but I'm busy and I need to have Melissa there ready to go when I get there, ""oh sure, no problem, you're her first appointment"". I show up at 9:30 and Melissa isn't even there yet. But wait...it gets better!! I waited 5 minutes and still no sign of her nor does it even look like she will be there anytime soon. So i got up and went to the receptionist and said let Melissa know I was here at 9:30 to accommodate HER schedule and that I left and will not be back! Say bye-bye to your income for today I got my cut at Salon M and Ali did a fantastic job and it was less."
8/19/13,0.316414141,Positive,0,5.0 star rating,Update Andrea has moved to Salon Ambiance down the street. Thought I would inform others since I just found out.I have been meaning to write to review for ages! I want to give a shout out to Andrea Borhegyi my hair dresser at studio fifty fifty. So many  hairdressers are only good at cutting or color but Andrea is great at both. I always leave the Salon loving my hair and feeling awesome. Andrea is flexible and willing to squeeze me in her schedule even if that means staying late! I have referred friends to Andrea and they are always happy with their hair.
3/16/14,0.488580729,Positive,0,5.0 star rating,"I absolutely LOVE this salon!  Over 3 years now I've had my hair cut and colored by DYANNA & she is amazing!!!!!!!!!!!!!!  She is an incredible stylist, she's punctual, greets with the biggest smile and always makes you feel like you're her most important client ever!  The salon has beautiful décor with chandeliers, flowers, I love the fruit infused water & cookies in the entrance!  The receptionists are really sweet girls- they work with my crazy schedule & try their best to squeeze me in with minimal notice.  They also call the day before my appt as a time reminder.  The best part is that the salon is that its very clean and organized, which to me, says A LOT about a business.  I've referred several friends and family there and we all agree we'll never go anywhere else!  MY HAIR THANKS YOU DYANNA!!!"
11/3/14,0.511111111,Positive,0,5.0 star rating,"Ashley did my hair and my girlfriends hair. She's one of the most hospitality people I've ever met. Made sure we were both comfortable, and made us feel extremely welcome. She listens to what you want done and makes you feel apart of the experience. Along with the great company she is, she has really great, reasonable prices, and she did an amazing job on our hair. We will both definitely be back!"
10/22/15,0.228571429,Positive,0,5.0 star rating,"I was nervous to get my hair done since moving from the east coast & seeing the same stylist for 10 years. After spending a hours looking at yelp, Instagram, etc I came across Erin and was amazed at her before and after pictures of the work she did. What's crazy is those pictures don't even give her work justice...she is ahhhmazing! I went to her for highlights and left so impressed.  I have been going to see her for about a year now and leave loving my hair every single time.   I have never been so happy with my hair and I am very picky. She is literally a hair genius!"
4/5/15,0.55,Positive,0,5.0 star rating,I went here for the first time to get my hair done for my birthday and loved it. The ambiance is great and my stylist Dyanna did an AMAZING job. My hair was perfect. Exactly the ombre I wanted and she styled it so well. She gave me great tips to style my hair at home. Definitely recommend this place!
2/4/15,0.125989583,Positive,0,5.0 star rating,"Great salon! Very clean and very friendly staff! I've been going to Eddie for the last 4 years and he is absolutely amazing. Always on time and very professional. He is very flexible and is always willing to accommodate my crazy schedule. You will not be sitting in his chair for an eternity, he takes his job seriously and gets you in and out! I highly recommend him for color. He is a color genius! You won't be disappointed!"
6/23/14,0.605248397,Positive,0,5.0 star rating,"John Laursen is the best!!! I recently moved to HB from Boston and really needed to find a great stylist. I had heard about Studio Fifty Fifty, so I booked an appointment with John. I've now seen him 3 times for color/cuts and couldn't be happier! He's wicked professional! He knows what works well for his clients, has the best style advice, best product recommendations, he's always on time and follows up with you after each appointment. What more could a girl want?! GO SEE HIM. Ladies, you won't regret it!! As for the salon itself - Studio Fifty Fifty is clean, edgy, and has an awesome atmosphere. Plus, they have the best strawberry water :) 5 STARS"
5/23/14,0.205037879,Positive,0,4.5 star rating,"I don't normally write reviews, but when you get service this good you need to tell someone about it...I ordered ombré clip-in extensions online for my birthday that were supposed to be custom dyed to match my hair...they came in the mail and were way to dark and very red, not to mention just horrible quality all together...I was referred to Erin Stephanie at Studio Fifty Fifty by a friend and let me tell you, this woman is a Hair Magician!! Just like magic, she was able to perfectly match the extensions to my current hair color and helped me work with what I was given...when like gives you lemons go to Salon Fifty Fifty and they will hook you up!! In all honestly I can't imagine myself going to anyone else from now on! Erin is my girl now and I recommend anyone who is having problems, especially with extensions, to see her ASAP!! She does BEAUTIFUL work with color and has an eye for cutting and blending!! I'm in love with my new hair!!"
6/6/14,-0.65,Negative,1,1.0 star rating,Horrible Customer Service! I called to check my hairstylist schedule and receptionist said I dont know and she hung up how rude.
9/13/15,0.6,Positive,0,5.0 star rating,Went here for cut and color. Katie Brunner was my hair stylist and she's great. She is very accommodating and did a great job with my hair.
6/4/14,0.4,Positive,0,5.0 star rating,Went to studio fifty fifty on a groupon.  JOHN LAURSEN did a great job for my cut and color.  I will be coming back again!
10/29/13,0.19375,Positive,0,5.0 star rating,ASK FOR ANDREA!!!! Love her! She knows the current styles and does exactly what you want! I have long hair and stood away from hair salons for years due to bad hair cuts. Andrea has been the only person I trusted with my hair in years! She did exactly what I wanted and shaped my hair beautifully! Awesome hair color too! Love her!
10/10/15,0.15,Positive,0,5.0 star rating,This place rocks!  My girl left my hair amazing and I would totally come back. Katie is the girl to see
10/18/15,0.322222222,Positive,0,5.0 star rating,"I've gone to this studio and Nancy specifically for the past year, and she's just awesome! I have thin hair and was terrified of bleaching it just for my hair to break and look damaged. Nancy did such an amazing job at combining the bleach with a treatment for lighter beautiful highlights without the damage. She is a true PRO and I know my hair is safe in her hands. Thanks Nancy!"
6/24/14,0.34476912,Positive,0,5.0 star rating,"I cannot say enough about Sarah Mulqueen. I just had my ombré redone by her today and it is gorgeous. I have seen her work on Instagram and knew she was super talented but you're never sure if a stylist is going to be able to deliver on your vision. Well, Sarah was. She took the time to talk in depth with me and analyze my hair before starting any process. She made sure I was comfortable and knew what result I was hoping to achieve. The whole process felt like it took no time and is breathtaking. Exactly what I asked for. Plus, Sarah is the sweetest. She was so enjoyable to chat with (we happened to have common musical tastes :-)) and treated me so well. Everyone else I interacted with at the salon was also delightful. I have found my new hair color home and my new hair color goddess! :-) See Sarah, people. She's fantastic."
2/5/14,0.261532738,Positive,0,5.0 star rating,"LOVE this salon . . . Finally committed to a salon after trying MANY in the area! ASK FOR Sara Tevis, she actually listens to me and gives me EXCACTLY what I ask for. She didn't have the color I use at my salon back on the East Coast so she specially buys the color just for me :) I get blonde highlights and lowlights*My haircuts are always amazing and require very little styling. Even better the salon always has fresh fruit infused water and snacks while you wait OR beer & Wine."
11/16/14,0.071898674,Positive,0,5.0 star rating,"Found my new hair salon and stylist!!!!From the beginning: I hadn't colored my hair in over 4 or 5 years so I'd been working with my natural black color for a while. I hadn't even done standard maintenance (i.e., trimming). Although my family and friends loved my long black locks, I was tired of seeing the same thing day in and day out. I wanted a change. I wanted something different. I wanted something that wasn't drastic, but something to soften my look and bring MY SEXY BACK. It was through a referral that I booked my appointment with Dyanna. it was through yelp that I gained confidence and trust in the salon and stylists' skills. I had an idea in mind of what I wanted, and was lucky enough to have Dyanna take my VISION and turn it into REALITY. She decided to go with a very mild version of an ombre, that turned my black hair into a chocalatey/caramel sun kissed brown. She NAILED THE LOOK that I was going for!!! I am so thankful for walking into this place and will ABSOLUTELY become a regular as should you!! Ask for Dyanna, you will NOT regret it!"
6/25/14,0.651388889,Positive,0,5.0 star rating,"Great experience with Erin, she's so friendly and always does a great, quick job. She's a perfectionist too which is great. The salon has a great ambiance, and they offer beer, wine, or a drink."
4/5/14,-0.092307692,Negative,1,1.0 star rating,Worst service ever. I'm from out of town and called first when they opened to see if they had a stylist available to curl my hair for a wedding this evening. I mentioned to the receptionist that my hair has trouble holding a curl and would need extra product. She said not a problem I'll let the stylist know. I arrive a few minutes early and when the stylist comes out I inform him about my hair having trouble holding a curl and instead of recommending doing something nice with my hair he refuses to do it and proceeds to tell me how I can do my own hair! I was so appalled and frustrated. He wasted my time. I refuse to recommend this place to anyone.
5/15/14,0.156222222,Positive,0,5.0 star rating,"My first time at salon 5050 i was lucky enough to get an appointment with John Laursen. I called in because I had tried to color my own hair dark brown after being blonde. Which turned out with a really bad green color. When I came in he was able to get my hair to a nice dark brown color. He really cares about the health of my hair which is really important to me. Im glad I found John and I've been seeing him for about 5 months and my hair is getting healthier every time I see him. Highly recommend him to my friends,family and anyone who has color damaged hair."
4/16/12,0.328030303,Positive,0,5.0 star rating,"I'm excited that my stylist Heather Sanchez has started working out of this salon. Reading the reviews and looking at the photos has me ready to call and make my next appointment. I've been going to Heather for about 6 years now and no one makes me feel more at ease when it comes to cutting or coloring my hair. Heather is a super kind, awesome, and talented stylist who listens to what I ask for. I've referred my mom to her and she's hooked as well. If you're looking for a stylish gal who knows hair, look no further than Heather!"
11/20/12,0.363400735,Positive,0,2.0 star rating,"I woke up one morning and wanted a change. I looked on Yelp since my day was planned in Huntington, and decided on Studio Fifty Fifty. I called in the morning on a Saturday (a scary thing for a first time) and they booked me for a few hours later with Chris Escobosa. I got there a little early and this salon is gorgeous, all of the girls are beautiful with amazing hair, and I am always happy to see male stylists, there were many! I am a stylist myself so I am crazy picky and particular. Chris introduced himself, sat me in his chair and told me of his amazing career in television hair and makeup, and his demeanor and experience made me feel comfortable! The guy won an Emmy!As experienced as Chris is, he got other stylists in the salon involved in my hair. Helping apply the bleach (it needs to go on quick to lighten my already light hair evenly) and asking for second opinions of people he knew were also great at color. He truly wanted me to get exactly what I asked for, and he did way beyond that.My hair came out a buttery, gorgeous pale blonde that was better than the photo I showed him. I am SO incredibly impressed, I will never go to another stylist. I took a chance and it was so worth it. Chris is INCREDIBLE and takes his time, he seems very busy so book with him ASAP! CHRIS IS THE MAN! And I regret not getting the receptionist and 2 stylists who helped's names, they were wonderful and made me feel so welcome. Great day for me and my boyfriend is ecstatic!"
1/31/15,0.465714286,Positive,0,5.0 star rating,"I've been coming to Studio Fifty Fifty for almost two years now.  I always see Eddie G.  He does amazing work!  He is thoughtful, responsive, and is an incredible color stylist.  He has his hands full with interpreting my sometimes fuzzy instructions, but I'm always satisfied with the result.  He really cares about quality.  I recommend him highly and without reservation."
9/16/15,1,Positive,0,5.0 star rating,"Joanna is the best stylist, color specialist and if you need a Brazilian blowout she's the best."
12/16/14,0.4625,Positive,0,5.0 star rating,Had a great first experience here on Sunday with Katie! I was trying to go completely blonde for a while and she understood what I wanted and was very helpful about the after care and products I should use. I loved my results and will now always be going Katie for all my hair needs!!
4/19/14,0.653794643,Positive,0,5.0 star rating,This salon is great! I seen Andrea she took my dark semi highlighted hair to a great light brown with great highlights also did an amazing cut! I'm absolutely in love with my hair couldn't be happier!!!
2/12/13,0.566,Positive,0,5.0 star rating,Hannah P. just cut my hair and I can't stop touching it :) She did a fantastic job and she is very sweet and considerate. The salon is very nice as well. I would recommend coming here for a haircut!
2/14/14,0.364285714,Positive,0,5.0 star rating,John Laursen Rocks! I got a deal his deal of groupon and couldn't be more pleased! He has many years of experience and knows his stuff! I' am so picky when it comes to my hair and was actually happy with the outcome. He listened to what i wanted and suggested what he thought would complement me with his artist eye. Ill for sure be going back to him
7/26/13,0.386289683,Positive,0,4.5 star rating,Beautiful salon and friendly service as soon as you walk in.  Even the owner is super  friendly and I love all her flower arrangements around the salon.  Totally love all the little touches to the salon that make it really stand out above other salons.Chirs Escobosa is amazing.  He's been doing my highlights for about a year now and I won't trust anyone else to touch my hair.  Most importantly he takes his time to make sure that everything is perfect and that you are completely happy with your hair.  He also did my hair and make up for a wedding that I went to.  He does magic with make up!!  Tons of professional experience since he used to work on Criminal Minds.  He does beautiful work.  I would highly recommend Chris for both hair and make up.
10/8/13,0.16625,Positive,0,4.5 star rating,"Great salon - love the décor and all the little touches.  My stylist is Bri - I HIGHLY recommend her!  She is a genius when it comes to chemicals and hair color.  Plus she does an amazing job cutting & styling.  My twenty-something daughters go to Bri.  In fact, one of them lives in Boston and swears that only Bri can do her Brazilian Blow-out and color.  Not every stylist can satisfy two generations of women and their hair preferences!  Bri is a top-notch professional - you won't be disappointed."
6/26/14,0.26,Positive,0,5.0 star rating,"I tried other salons in Orange County but none compare to the experiences I've had at Studio Fifty Fifty with Melissa. She is friendly, helpful, knowledgeable, and funny as hell.  She always makes my hair look amazing and her prices are very reasonable. Highly recommended!"
7/20/15,0.312,Positive,0,5.0 star rating,"I have been seeing Sarah Mulqueen for the last few years. She is a amazing stylist. If you would like a perfect ombré, Sarah's your girl. Highly recommend Sarah for all your hair needs."
3/7/14,0.275925926,Positive,0,3.0 star rating,"I decided to give this place a try because of all the crazy mad reviews it has garnered. Great customer service, interesting (in a good way) atmosphere), clean and well kept. All is great in those respects. But my resulting haircut is not all that great. I'm not an extremely picky person but I do have clear expectations and I do communicate my requirements in detail. The female stylist (I want to keep her name unspoken of because I'm sure she may be spectacular to others) just didn't give me the look and feel is was asking for. But that's ok, my hair can grow out in a few short weeks. No harm done :) Cool experience though."
11/22/14,0.583333333,Positive,0,5.0 star rating,I Had the best experience with Silvia today! She is so amazing with her cut and style! I know I will be going back to see her again!
11/12/15,0.633333333,Positive,0,5.0 star rating,Robin Lansford is my stylist and she has done miracles with my hair! I never had nice hair until I found her and 50-50.  So happy to give this a top review.
9/27/14,0.347222222,Positive,0,5.0 star rating,"Katie was the best! I called in last minute to schedule an appointment and thank goodness she was available. She was friendly and made me feel comfortable, which is a plus for me! I will definitely be coming back to her. Oh, and my hair looks amazing, exactly what I asked for"
12/27/13,0.159188988,Positive,0,1.0 star rating,"Ugh. I hate to say it because I had really liked my initial visit but second time there I got a not so good result. I was set up with a stylist, Nathaniel. Nice guy, good but not great. Claims can do it all. Color, cut extensions... Great. I needed a one stop shop. First visit he just darker a bit of light color and that was just fine.Second and full visit, was just ok. He wasn't really good at conversation but hey not all stylist are right, or maybe an off day? But I figure 2-3 or even 4 hours together it can be more pleasant. So he did my color, which I was going darker from blonde highlights ... Turns out my hair is blotchy... Spotting.. Fine. That's not the worse part. I have a full head of micro beading extensions. He missed literally half of my head. I got home and felt around and was completely surprised. Disappointed with just paying nearly $300! I just went ahead and adjusted the extensions myself just to get me thru until I see my regular hair extensionist. It was quite disappointing. I'm not the type to go back to a stylist that has already proven to perform poorly so I'll be staying away. Unfortunate for such an awesome looking salon!"
3/19/14,0.367613636,Positive,0,4.0 star rating,"Ok, so there is a really good hairstylist I know if working at this salon . She goes by the name Katie. She is well trained and has well developed skill with hair . A shampoo and a cut from Katie and you'll feel like a new person!"
4/4/15,0.16328125,Positive,0,5.0 star rating,"I got my hair trimmed and also lightened(balayage) and I love it!!! Katie Brunner did my hair and she is amazing! I told her I needed my hair to stay as long as possible but needed to be healthy! And she took care of me! I'm not one to get my hair cut/trimmed regularly because of bad experiences at other salons but not anymore, I will definitely be back on a regular basis!"
1/24/15,-0.009455128,Negative,1,1.0 star rating,"I've been using yelp for many years, but i never write bad review even when I've had some not so good experience but this time I just can't let this go. DO NOT ever go to Eddie. He is the worse hair stylist I have ever met in my life. I give one start to the receptionist because she remembered my name and she was friendly. Yesterday, after work I came for a hair cut, it was fine but not great and I paid $55 plus tip $10 (I actually expected to pay more). when I got home I found that my hair was uneven in the front. So I called this morning to make an appt to come in to get it fix. At the appt, I waited 20 minutes before they got me in. Before the fix EDDIE said this is just a simple fix and he did apologize for it, I was thinking that he could just fix it fast because I have a charity event tonight, but wrong, he made it worse, and he told me if I want it even he'd have to cut it shorter. I said if there is no other way, than just cut it. And then he told me ""No mater What I do I will not be able to  make the hair cut that you like, I will refund your money, so you can go some where else to have the hair cut you want"". What the F... is that (pardon my language)? Does he think that I came back for the refund? I just need my hair to be cut appropriately. So unprofessional, un ethical and unbelievable! I have never been in a situation like this ever in my life. And then he refund $50, I told him I paid $55, he just said "" this is all I can do, I am just being considerate"" then he look away. Really???? That $50 is not even enough to pay for my pet's grooming. As for my event tonight, I will have to tie my hair up, and I will tell everyone not to go there, worst experience ever. Well, too bad for me. I am driving to LA tomorow, back to my pervious hair stylist  for my hair cut. BE Aware everyone!"
7/18/15,0.552210884,Positive,0,5.0 star rating,I love coming here to get my hair done by Brooke! She does an awesome job and is super nice! My hair always feels amazing after leaving this salon. Brooke always knows how to get the job done right! Highly recommend coming here!
10/14/15,1,Positive,0,5.0 star rating,"Been coming to Janira for years. The best!!  Listens, advises and knows her colors like nobody else."
5/23/15,0.833333333,Positive,0,5.0 star rating,Katie was awesome she did both my daughters hair and did a fabulous job! Best haircut ever!
4/28/14,0.285833333,Positive,0,5.0 star rating,It's all about Joanna! I've been going to her for about 2 years now and I'm always impressed by her work. I ask for kinda crazy drastic changes sometimes (like going brown to blonde and blonde to blue) and she always delivers the most beautiful outcomes. Joanna is a seriously talented hair stylist and colorist. It's so hard to find a good one these days but now my search is over.
3/16/14,0.343518519,Positive,0,5.0 star rating,"This salon is amazing!  Dyanna is DEFINITELY the girl to see! I met her over 3 years ago with hideous short, chopped brown hair and she has transformed it into beautiful long blonde hair. Seriously, the best and she can do it all! You'll look gorgeous every time you leave!"
4/21/14,0.36300367,Positive,0,5.0 star rating,"It's about time I write my review for Sara Tevis! I have been seeing her for almost 2 years now about once every 5 weeks for color and trim. She has helped me transform my hair from dry and damaged to healthy and strong! Shes is strong at knowing her products and recommendations. (SO in love with the Kevin Murphy product!) Sara's amazing with color too! She is very patient and accommodating to me. I'm that type of person who gets bored really quick and I like to switch it up all the time. She's never failed my new ideas! :) Also the salon is very gorgeous, I feel very takin cared of when I'm in. Sylvanna (owner) and her mom are very sweet!! Thanks Sara! Xxo"
9/10/15,0.477879649,Positive,0,5.0 star rating,"I love how Katie did my hair!!! It looks absolutely fabulous !!! I told her I wanted something new and she absolutely did!! Katie is very enjoyable to talk to as well. The salon is such a fun, light, happy place to go!! Everyone seems to be having a good time there. I will definitely be back!!"
3/18/12,0.364772727,Positive,0,5.0 star rating,"My first time at this slon a couple of weeks go and I loved it!  My stylist Bri is now here and this salon is wonderful!The decor, people, service, and stylists are top notch!I have been going to Bri for years now, and I ALWAYS walk out feeling like a million bucks!  Bri is excellent with color and cuts like she's been doing it for 50 years.  People literally stop my all over the country (when I travel for business) and ask me where I get my hair done.  I make sure I keep a stack of cards with me at all times.  I've even had people from Chicgo tell me next time they travel to So Cal, they were going to go and see Bri.Bri recently relocated to Studio Fifty Fifty from another local salon and I know that she will SHINE here.   Studio Fifty Fifty is spotless, professional, offers beverages and WONDERFUL coffee and the owner actually came up to me and welcomed me.  I was honored to be Bri's first client in her new spot, and I cannot wait to go back there for another appointment.Go and see her!  She will make you beautiful!!!"
10/21/11,0.219791667,Positive,0,5.0 star rating,"I found this salon when I got one of those SpaBro packages where you pay $60 up front and you get 4 services that are worth about $250. Kim cut my hair 5 months ago and I STILL get compliments on it! And that said, I am going to make an appointment to have her touch it up in the next week or two because I am a bit over-due.For some reason I can't remember the name of the girl who did my facial and my eyebrow contouring. I'd never had a facial before and it left me wondering how I've gone 23 years without one. And as for my brows, if you want PERFECT eyebrows, she can do it. Personally, I have decided that I like my brows to look a little more natural and ""wild"" I suppose. I'll update the review if I can recall her name.Oh, and I met the owners (mother & daughter), and they are really nice. And there is always fruit-infused water while you're waiting. De-lish!"
3/16/14,0.286904762,Positive,0,4.5 star rating,"Been coming here for 3 years years since we moved to Huntington Beach and have recommended several friends and family.  I've seen DYANNA every time and wouldn't have it any other way.  Great person, talented, always on time and a lot of fun to know personally.  Ownership takes tremendous care of the business as well and everybody on staff seems to take pride in what they do."
3/14/15,0.344444444,Positive,0,4.5 star rating,"The lady who answered the phones was really nice and friendly, and scheduled me with Katie B. who I absolutely fell in love with! She gave me such a great hair cut and made my whole experience really fun, I don't think I stopped laughing. Because of her I will definitely go back."
8/24/15,0.484090909,Positive,0,5.0 star rating,"Brought my teen-aged daughter to Katie who did an AMAZING job. My daughter wanted to shave part of her beautiful long hair which I thought would break my heart. But Katie made it look awesome! She even styled my daughter's hair so she could ""go punk"" when she wants and be more conservative other times. My daughter and I couldn't be more pleased. I'm so glad my daughter got what she wanted and we found Katie to make it look beautiful."
2/19/14,0.373051948,Positive,0,5.0 star rating,"Silvia is the most amazing hair stylist ever.  She makes my hair look gorgeous.  She cuts it perfectly, even when I am so vague in what I want, somehow she translates it.  The entire shop is gorgeous, the staff is friendly.  I LOVE this place.  Worth every single dollar."
1/14/13,0.082120811,Positive,0,1.0 star rating,"I'm not the type to leave negative reviews (If you look, all my reviews are almost all 5 stars) but I felt the need to warn people about my experience at studio fifty fifty. I was celebrating my birthday at a big birthday dinner with 20+ people, and I decided to treat myself to a wash and style, so I can have beautiful curls for the birthday dinner. I called Studio Fifty Fifty and they told me they could get me in that afternoon and it would be $35.00. I decided to go for it. At first when I pulled into the parking lot I was having reservations, the salon is located right next to a dive bar, and there were two drunk guys in the parking lot talking loudly and stumbling around (I was afraid they were going to drive and might back into my car...the parking lot is small). When I went into the salon it was BEAUTIFUL!! I was very impressed by the decor! I waited about 10 minutes past my appointment time for my stylist. When she came to greet me she said ""I heard its your birthday"" I said yes, as we were walking towards the shampoo bowl. Some other stylists over heard our conversation and wished me a happy birthday. I was on cloud 9, I left so pampered and loved on my birthday. This is where it went down hill. As the stylist was shampooing my hair, she kept burping and excusing herself. Once we got back to her chair, she put a towel on my head to dry it, and then grabbed her stomach and said ""excuse me"" She was gone a good five minutes, and then returned and told me she had just gotten sick to her stomach. Of course I was concerned for her health, but I also didn't want to get sick on my birthday (I had a trip to Vegas planned that weekend). She started blow drying my hair, and kept telling me how sick she was. She had to excuse herself two more times to ""throw up""  Finally my hair was done and it looked NOTHING like the picture I gave her. I told her it wasn't what I wanted, and she told me that by the time I get to dinner my curls would ""fall"" and look more like the photo. I was livid, if someone is sitting in your chair telling you they aren't happy with the results, you fix it, you don't send them on their way and tell them it will get better. She didn't fix it (probably because she was sick) but the salon should have had someone else step in for her. I literally cried on the way home, my hair would have looked better if I just did it myself at home. I was 30 minutes late to my birthday because I was trying to flat iron and re-curl my hair myself. I will never return to this salon, please be cautious when coming here."
12/1/13,0.368482143,Positive,0,5.0 star rating,"I got my second haircut from Hannah at Studio 50/50, and I'll be getting many more.  She has a nice feel for men's hair, seems to know exactly what to do.  She's also very nice, easy to talk to, and charges very reasonably.The studio itself is very cool! Hip decor, cool music, and spacious.  Also very clean.  I'd been looking for a regular place to go to every 2 1/2 weeks, and I'm glad to have found it.  Definitely recommend Hannah and Studio 50/50."
6/11/13,0.259126984,Positive,0,5.0 star rating,"I have been going to the same salon for over 10 years and I met the owners Silvanna & Diane and I just had to try the place out. The Salon is full of energy and has an awesome feel to it. Silvanna gave me a great haircut and made me feel special the whole time I was there. My expereince was first class and would totally recommend trying them out, you wont be sorry!"
